objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Mahakulung Gaunpalika,SOLUKHUMBU,Mahakulung,Gaunpalika,1,11,109,10302,524 1 11 4 002,NP0111402,h_i_p_c_u_o_y_i_dpt_hepB_hib107,60.5,Percentage of children under one year immunized with DPT-HepB-Hib107,,Health Indicators ,
,Likhupike Gaunpalika,SOLUKHUMBU,Likhupike,Gaunpalika,1,11,108,10308,524 1 11 4 003,NP0111403,h_i_p_c_u_o_y_i_dpt_hepB_hib108,78.3,Percentage of children under one year immunized with DPT-HepB-Hib108,,Health Indicators ,
,Dudhkoshi Gaunpalika,SOLUKHUMBU,Dudhkoshi,Gaunpalika,1,11,106,10304,524 1 11 4 004,NP0111404,h_i_p_c_u_o_y_i_dpt_hepB_hib109,56.3,Percentage of children under one year immunized with DPT-HepB-Hib109,,Health Indicators ,
,Nechasalyan Gaunpalika,SOLUKHUMBU,Nechasalyan,Gaunpalika,1,11,110,10306,524 1 11 4 005,NP0111405,h_i_p_c_u_o_y_i_dpt_hepB_hib110,57.3,Percentage of children under one year immunized with DPT-HepB-Hib110,,Health Indicators ,
,Dudhkaushika Gaunpalika,SOLUKHUMBU,Dudhkaushika,Gaunpalika,1,11,105,10305,524 1 11 4 006,NP0111406,h_i_p_c_u_o_y_i_dpt_hepB_hib111,61,Percentage of children under one year immunized with DPT-HepB-Hib111,,Health Indicators ,
,Sotang Gaunpalika,SOLUKHUMBU,Sotang,Gaunpalika,1,11,112,10303,524 1 11 4 007,NP0111407,h_i_p_c_u_o_y_i_dpt_hepB_hib112,80.2,Percentage of children under one year immunized with DPT-HepB-Hib112,,Health Indicators ,
,Halesi Tuwachung Nagarpalika,KHOTANG,Halesi Tuwachung,Nagarpalika,1,12,124,10504,524 1 12 3 001,NP0112301,h_i_p_c_u_o_y_i_dpt_hepB_hib113,98.6,Percentage of children under one year immunized with DPT-HepB-Hib113,,Health Indicators ,
,Rupakot Majhuwagadhi Nagarpalika,KHOTANG,Rupakot Majhuwagadhi,Nagarpalika,1,12,129,10505,524 1 12 3 002,NP0112302,h_i_p_c_u_o_y_i_dpt_hepB_hib114,95.6,Percentage of children under one year immunized with DPT-HepB-Hib114,,Health Indicators ,
,Ainselukhark Gaunpalika,KHOTANG,Ainselukhark,Gaunpalika,1,12,121,10502,524 1 12 4 001,NP0112401,h_i_p_c_u_o_y_i_dpt_hepB_hib115,83.2,Percentage of children under one year immunized with DPT-HepB-Hib115,,Health Indicators ,
,Kepilasagadhi Gaunpalika,KHOTANG,Kepilasagadhi,Gaunpalika,1,12,126,10501,524 1 12 4 002,NP0112402,h_i_p_c_u_o_y_i_dpt_hepB_hib116,100,Percentage of children under one year immunized with DPT-HepB-Hib116,,Health Indicators ,
,Lamidanda Gaunpalika,KHOTANG,Lamidanda,Gaunpalika,1,12,128,10503,524 1 12 4 003,NP0112403,h_i_p_c_u_o_y_i_dpt_hepB_hib117,89.2,Percentage of children under one year immunized with DPT-HepB-Hib117,,Health Indicators ,
,Diprung Gaunpalika,KHOTANG,Diprung,Gaunpalika,1,12,123,10507,524 1 12 4 004,NP0112404,h_i_p_c_u_o_y_i_dpt_hepB_hib118,89.4,Percentage of children under one year immunized with DPT-HepB-Hib118,,Health Indicators ,
,Sakela Gaunpalika,KHOTANG,Sakela,Gaunpalika,1,12,130,10506,524 1 12 4 005,NP0112405,h_i_p_c_u_o_y_i_dpt_hepB_hib119,97.4,Percentage of children under one year immunized with DPT-HepB-Hib119,,Health Indicators ,
,Khotehang Gaunpalika,KHOTANG,Khotehang,Gaunpalika,1,12,127,10508,524 1 12 4 006,NP0112406,h_i_p_c_u_o_y_i_dpt_hepB_hib120,77.7,Percentage of children under one year immunized with DPT-HepB-Hib120,,Health Indicators ,
,Barahapokhari Gaunpalika,KHOTANG,Barahapokhari,Gaunpalika,1,12,122,10510,524 1 12 4 007,NP0112407,h_i_p_c_u_o_y_i_dpt_hepB_hib121,80.5,Percentage of children under one year immunized with DPT-HepB-Hib121,,Health Indicators ,
,Jantedhunga Gaunpalika,KHOTANG,Jantedhunga,Gaunpalika,1,12,125,10509,524 1 12 4 008,NP0112408,h_i_p_c_u_o_y_i_dpt_hepB_hib122,81.6,Percentage of children under one year immunized with DPT-HepB-Hib122,,Health Indicators ,
,Siddhicharan Nagarpalika,OKHALDHUNGA,Siddhicharan,Nagarpalika,1,13,119,10402,524 1 13 3 001,NP0113301,h_i_p_c_u_o_y_i_dpt_hepB_hib123,75.6,Percentage of children under one year immunized with DPT-HepB-Hib123,,Health Indicators ,
,Khijidemba Gaunpalika,OKHALDHUNGA,Khijidemba,Gaunpalika,1,13,115,10404,524 1 13 4 001,NP0113401,h_i_p_c_u_o_y_i_dpt_hepB_hib124,69.8,Percentage of children under one year immunized with DPT-HepB-Hib124,,Health Indicators ,
,Likhu Gaunpalika,OKHALDHUNGA,Likhu,Gaunpalika,1,13,116,10405,524 1 13 4 002,NP0113402,h_i_p_c_u_o_y_i_dpt_hepB_hib125,52.4,Percentage of children under one year immunized with DPT-HepB-Hib125,,Health Indicators ,
,Molung Gaunpalika,OKHALDHUNGA,Molung,Gaunpalika,1,13,118,10403,524 1 13 4 003,NP0113403,h_i_p_c_u_o_y_i_dpt_hepB_hib126,99.7,Percentage of children under one year immunized with DPT-HepB-Hib126,,Health Indicators ,
,Champadevi Gaunpalika,OKHALDHUNGA,Champadevi,Gaunpalika,1,13,113,10406,524 1 13 4 004,NP0113404,h_i_p_c_u_o_y_i_dpt_hepB_hib127,69.8,Percentage of children under one year immunized with DPT-HepB-Hib127,,Health Indicators ,
,Sunkoshi Gaunpalika,OKHALDHUNGA,Sunkoshi,Gaunpalika,1,13,120,10407,524 1 13 4 005,NP0113405,h_i_p_c_u_o_y_i_dpt_hepB_hib128,78.8,Percentage of children under one year immunized with DPT-HepB-Hib128,,Health Indicators ,
,Chisankhugadhi Gaunpalika,OKHALDHUNGA,Chisankhugadhi,Gaunpalika,1,13,114,10401,524 1 13 4 006,NP0113406,h_i_p_c_u_o_y_i_dpt_hepB_hib129,67.4,Percentage of children under one year immunized with DPT-HepB-Hib129,,Health Indicators ,
,Manebhanjyang Gaunpalika,OKHALDHUNGA,Manebhanjyang,Gaunpalika,1,13,117,10408,524 1 13 4 007,NP0113407,h_i_p_c_u_o_y_i_dpt_hepB_hib130,80.3,Percentage of children under one year immunized with DPT-HepB-Hib130,,Health Indicators ,
,Katari Nagarpalika,UDAYAPUR,Katari,Nagarpalika,1,14,133,11407,524 1 14 3 001,NP0114301,h_i_p_c_u_o_y_i_dpt_hepB_hib131,90.2,Percentage of children under one year immunized with DPT-HepB-Hib131,,Health Indicators ,
,Triyuga Nagarpalika,UDAYAPUR,Triyuga,Nagarpalika,1,14,137,11403,524 1 14 3 002,NP0114302,h_i_p_c_u_o_y_i_dpt_hepB_hib132,85.9,Percentage of children under one year immunized with DPT-HepB-Hib132,,Health Indicators ,
,Chaudandigadhi Nagarpalika,UDAYAPUR,Chaudandigadhi,Nagarpalika,1,14,132,11402,524 1 14 3 003,NP0114303,h_i_p_c_u_o_y_i_dpt_hepB_hib133,78.5,Percentage of children under one year immunized with DPT-HepB-Hib133,,Health Indicators ,
,Belaka Nagarpalika,UDAYAPUR,Belaka,Nagarpalika,1,14,131,11401,524 1 14 3 004,NP0114304,h_i_p_c_u_o_y_i_dpt_hepB_hib134,79.6,Percentage of children under one year immunized with DPT-HepB-Hib134,,Health Indicators ,
,Tapli Gaunpalika,UDAYAPUR,Tapli,Gaunpalika,1,14,136,11406,524 1 14 4 001,NP0114401,h_i_p_c_u_o_y_i_dpt_hepB_hib135,77.2,Percentage of children under one year immunized with DPT-HepB-Hib135,,Health Indicators ,
,Sunkoshi Gaunpalika,UDAYAPUR,Sunkoshi,Gaunpalika,1,14,135,10407,524 1 14 4 002,NP0114402,h_i_p_c_u_o_y_i_dpt_hepB_hib136,71.5,Percentage of children under one year immunized with DPT-HepB-Hib136,,Health Indicators ,
,Udayapurgadhi Gaunpalika,UDAYAPUR,Udayapurgadhi,Gaunpalika,1,14,138,11408,524 1 14 4 003,NP0114403,h_i_p_c_u_o_y_i_dpt_hepB_hib137,66.4,Percentage of children under one year immunized with DPT-HepB-Hib137,,Health Indicators ,
,Rautamai Gaunpalika,UDAYAPUR,Rautamai,Gaunpalika,1,14,134,11404,524 1 14 4 004,NP0114404,h_i_p_c_u_o_y_i_dpt_hepB_hib138,85.9,Percentage of children under one year immunized with DPT-HepB-Hib138,,Health Indicators ,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,UDAYAPUR,Koshi Tappu Wildlife Reserve,Wildlife Reserve,1,14,139,99980,524 1 14 5 995,NP0114595,h_i_p_c_u_o_y_i_dpt_hepB_hib139,0,Percentage of children under one year immunized with DPT-HepB-Hib139,,Health Indicators ,
,Surunga Nagarpalika,SAPTARI,Surunga,Nagarpalika,2,15,155,20107,524 2 15 3 001,NP0215301,h_i_p_c_u_o_y_i_dpt_hepB_hib140,90.2,Percentage of children under one year immunized with DPT-HepB-Hib140,,Health Indicators ,
,Khadak Nagarpalika,SAPTARI,Khadak,Nagarpalika,2,15,149,20106,524 2 15 3 002,NP0215302,h_i_p_c_u_o_y_i_dpt_hepB_hib141,105.5,Percentage of children under one year immunized with DPT-HepB-Hib141,,Health Indicators ,
,Shambhunath Nagarpalika,SAPTARI,Shambhunath,Nagarpalika,2,15,154,20105,524 2 15 3 003,NP0215303,h_i_p_c_u_o_y_i_dpt_hepB_hib142,92.1,Percentage of children under one year immunized with DPT-HepB-Hib142,,Health Indicators ,
,Saptakoshi Nagarpalika,SAPTARI,Saptakoshi,Nagarpalika,2,15,153,20101,524 2 15 3 004,NP0215304,h_i_p_c_u_o_y_i_dpt_hepB_hib143,92.8,Percentage of children under one year immunized with DPT-HepB-Hib143,,Health Indicators ,
,Kanchanrup Nagarpalika,SAPTARI,Kanchanrup,Nagarpalika,2,15,148,20102,524 2 15 3 005,NP0215305,h_i_p_c_u_o_y_i_dpt_hepB_hib144,108.2,Percentage of children under one year immunized with DPT-HepB-Hib144,,Health Indicators ,
,Bode Barsain Nagarpalika,SAPTARI,Bode Barsain,Nagarpalika,2,15,144,20109,524 2 15 3 006,NP0215306,h_i_p_c_u_o_y_i_dpt_hepB_hib145,91.5,Percentage of children under one year immunized with DPT-HepB-Hib145,,Health Indicators ,
,Dakneshwori Nagarpalika,SAPTARI,Dakneshwori,Nagarpalika,2,15,146,20110,524 2 15 3 007,NP0215307,h_i_p_c_u_o_y_i_dpt_hepB_hib146,100.3,Percentage of children under one year immunized with DPT-HepB-Hib146,,Health Indicators ,
,Rajbiraj Nagarpalika,SAPTARI,Rajbiraj,Nagarpalika,2,15,151,20113,524 2 15 3 008,NP0215308,h_i_p_c_u_o_y_i_dpt_hepB_hib147,67.1,Percentage of children under one year immunized with DPT-HepB-Hib147,,Health Indicators ,
,Hanumannagar Kankalini Nagarpalika,SAPTARI,Hanumannagar Kankalini,Nagarpalika,2,15,147,20116,524 2 15 3 009,NP0215309,h_i_p_c_u_o_y_i_dpt_hepB_hib148,99.3,Percentage of children under one year immunized with DPT-HepB-Hib148,,Health Indicators ,
,Rupani Gaunpalika,SAPTARI,Rupani,Gaunpalika,2,15,152,20104,524 2 15 4 001,NP0215401,h_i_p_c_u_o_y_i_dpt_hepB_hib149,113.2,Percentage of children under one year immunized with DPT-HepB-Hib149,,Health Indicators ,
,Agnisair Krishna Savaran Gaunpalika,SAPTARI,Agnisair Krishna Savaran,Gaunpalika,2,15,140,20103,524 2 15 4 002,NP0215402,h_i_p_c_u_o_y_i_dpt_hepB_hib150,95.1,Percentage of children under one year immunized with DPT-HepB-Hib150,,Health Indicators ,
,Tirahut Gaunpalika,SAPTARI,Tirahut,Gaunpalika,2,15,157,20115,524 2 15 4 003,NP0215403,h_i_p_c_u_o_y_i_dpt_hepB_hib151,87.1,Percentage of children under one year immunized with DPT-HepB-Hib151,,Health Indicators ,
,Balan Bihul Gaunpalika,SAPTARI,Balan Bihul,Gaunpalika,2,15,141,20108,524 2 15 4 004,NP0215404,h_i_p_c_u_o_y_i_dpt_hepB_hib152,87.5,Percentage of children under one year immunized with DPT-HepB-Hib152,,Health Indicators ,
,Mahadeva Gaunpalika,SAPTARI,Mahadeva,Gaunpalika,2,15,150,20114,524 2 15 4 005,NP0215405,h_i_p_c_u_o_y_i_dpt_hepB_hib153,99.5,Percentage of children under one year immunized with DPT-HepB-Hib153,,Health Indicators ,
,Belhi Chapena Gaunpalika,SAPTARI,Belhi Chapena,Gaunpalika,2,15,142,20111,524 2 15 4 006,NP0215406,h_i_p_c_u_o_y_i_dpt_hepB_hib154,108.1,Percentage of children under one year immunized with DPT-HepB-Hib154,,Health Indicators ,
,Bishnupur Gaunpalika,SAPTARI,Bishnupur,Gaunpalika,2,15,143,20112,524 2 15 4 007,NP0215407,h_i_p_c_u_o_y_i_dpt_hepB_hib155,42.4,Percentage of children under one year immunized with DPT-HepB-Hib155,,Health Indicators ,
,Chhinnamasta Gaunpalika,SAPTARI,Chhinnamasta,Gaunpalika,2,15,145,20118,524 2 15 4 008,NP0215408,h_i_p_c_u_o_y_i_dpt_hepB_hib156,94.7,Percentage of children under one year immunized with DPT-HepB-Hib156,,Health Indicators ,
,Tilathi Koiladi Gaunpalika,SAPTARI,Tilathi Koiladi,Gaunpalika,2,15,156,20117,524 2 15 4 009,NP0215409,h_i_p_c_u_o_y_i_dpt_hepB_hib157,87.8,Percentage of children under one year immunized with DPT-HepB-Hib157,,Health Indicators ,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SAPTARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,2,15,158,99981,524 2 15 5 995,NP0215595,h_i_p_c_u_o_y_i_dpt_hepB_hib158,0,Percentage of children under one year immunized with DPT-HepB-Hib158,,Health Indicators ,
,Karjanha Nagarpalika,SIRAHA,Karjanha,Nagarpalika,2,16,167,20205,524 2 16 3 001,NP0216301,h_i_p_c_u_o_y_i_dpt_hepB_hib159,134,Percentage of children under one year immunized with DPT-HepB-Hib159,,Health Indicators ,
,Mirchaiya Nagarpalika,SIRAHA,Mirchaiya,Nagarpalika,2,16,170,20204,524 2 16 3 002,NP0216302,h_i_p_c_u_o_y_i_dpt_hepB_hib160,112.9,Percentage of children under one year immunized with DPT-HepB-Hib160,,Health Indicators ,
,Golbazar Nagarpalika,SIRAHA,Golbazar,Nagarpalika,2,16,165,20203,524 2 16 3 003,NP0216303,h_i_p_c_u_o_y_i_dpt_hepB_hib161,123.8,Percentage of children under one year immunized with DPT-HepB-Hib161,,Health Indicators ,
,Dhangadhimai Nagarpalika,SIRAHA,Dhangadhimai,Nagarpalika,2,16,164,20202,524 2 16 3 004,NP0216304,h_i_p_c_u_o_y_i_dpt_hepB_hib162,101.3,Percentage of children under one year immunized with DPT-HepB-Hib162,,Health Indicators ,
,Lahan Nagarpalika,SIRAHA,Lahan,Nagarpalika,2,16,168,20201,524 2 16 3 005,NP0216305,h_i_p_c_u_o_y_i_dpt_hepB_hib163,94.9,Percentage of children under one year immunized with DPT-HepB-Hib163,,Health Indicators ,
,Kalyanpur Nagarpalika,SIRAHA,Kalyanpur,Nagarpalika,2,16,166,20206,524 2 16 3 006,NP0216306,h_i_p_c_u_o_y_i_dpt_hepB_hib164,132.3,Percentage of children under one year immunized with DPT-HepB-Hib164,,Health Indicators ,
,Sukhipur Nagarpalika,SIRAHA,Sukhipur,Nagarpalika,2,16,175,20210,524 2 16 3 007,NP0216307,h_i_p_c_u_o_y_i_dpt_hepB_hib165,110.8,Percentage of children under one year immunized with DPT-HepB-Hib165,,Health Indicators ,
,Siraha Nagarpalika,SIRAHA,Siraha,Nagarpalika,2,16,174,20217,524 2 16 3 008,NP0216308,h_i_p_c_u_o_y_i_dpt_hepB_hib166,105.2,Percentage of children under one year immunized with DPT-HepB-Hib166,,Health Indicators ,
,Naraha Gaunpalika,SIRAHA,Naraha,Gaunpalika,2,16,171,20207,524 2 16 4 001,NP0216401,h_i_p_c_u_o_y_i_dpt_hepB_hib167,110.2,Percentage of children under one year immunized with DPT-HepB-Hib167,,Health Indicators ,
,Bishnupur Gaunpalika,SIRAHA,Bishnupur,Gaunpalika,2,16,163,20112,524 2 16 4 002,NP0216402,h_i_p_c_u_o_y_i_dpt_hepB_hib168,125.2,Percentage of children under one year immunized with DPT-HepB-Hib168,,Health Indicators ,
,Arnama Gaunpalika,SIRAHA,Arnama,Gaunpalika,2,16,159,20209,524 2 16 4 003,NP0216403,h_i_p_c_u_o_y_i_dpt_hepB_hib169,112.6,Percentage of children under one year immunized with DPT-HepB-Hib169,,Health Indicators ,
,Aurahi Gaunpalika,SIRAHA,Aurahi,Gaunpalika,2,16,160,20216,524 2 16 4 004,NP0216404,h_i_p_c_u_o_y_i_dpt_hepB_hib170,105.8,Percentage of children under one year immunized with DPT-HepB-Hib170,,Health Indicators ,
,Bariyarpatti Gaunpalika,SIRAHA,Bariyarpatti,Gaunpalika,2,16,161,20215,524 2 16 4 005,NP0216405,h_i_p_c_u_o_y_i_dpt_hepB_hib171,102.2,Percentage of children under one year immunized with DPT-HepB-Hib171,,Health Indicators ,
,Laxmipur Patari Gaunpalika,SIRAHA,Laxmipur Patari,Gaunpalika,2,16,169,20211,524 2 16 4 006,NP0216406,h_i_p_c_u_o_y_i_dpt_hepB_hib172,98.3,Percentage of children under one year immunized with DPT-HepB-Hib172,,Health Indicators ,
,Nawarajpur Gaunpalika,SIRAHA,Nawarajpur,Gaunpalika,2,16,172,20214,524 2 16 4 007,NP0216407,h_i_p_c_u_o_y_i_dpt_hepB_hib173,90.4,Percentage of children under one year immunized with DPT-HepB-Hib173,,Health Indicators ,
,Sakhuwanankarkatti Gaunpalika,SIRAHA,Sakhuwanankarkatti,Gaunpalika,2,16,173,20212,524 2 16 4 008,NP0216408,h_i_p_c_u_o_y_i_dpt_hepB_hib174,101.6,Percentage of children under one year immunized with DPT-HepB-Hib174,,Health Indicators ,
,Bhagawanpur Gaunpalika,SIRAHA,Bhagawanpur,Gaunpalika,2,16,162,20213,524 2 16 4 009,NP0216409,h_i_p_c_u_o_y_i_dpt_hepB_hib175,80.9,Percentage of children under one year immunized with DPT-HepB-Hib175,,Health Indicators ,
,Janakpur Upamahanagarpalika,DHANUSHA,Janakpur,Upamahanagarpalika,2,17,185,20315,524 2 17 2 001,NP0217201,h_i_p_c_u_o_y_i_dpt_hepB_hib176,41.1,Percentage of children under one year immunized with DPT-HepB-Hib176,,Health Indicators ,
,Mithila Nagarpalika,DHANUSHA,Mithila,Nagarpalika,2,17,188,20303,524 2 17 3 001,NP0217301,h_i_p_c_u_o_y_i_dpt_hepB_hib177,102.9,Percentage of children under one year immunized with DPT-HepB-Hib177,,Health Indicators ,
,Ganeshman Charnath Nagarpalika,DHANUSHA,Ganeshman Charnath,Nagarpalika,2,17,182,20301,524 2 17 3 002,NP0217302,h_i_p_c_u_o_y_i_dpt_hepB_hib178,121.1,Percentage of children under one year immunized with DPT-HepB-Hib178,,Health Indicators ,
,Chhireshwornath Nagarpalika,DHANUSHA,Chhireshwornath,Nagarpalika,2,17,179,20305,524 2 17 3 003,NP0217303,h_i_p_c_u_o_y_i_dpt_hepB_hib179,108.3,Percentage of children under one year immunized with DPT-HepB-Hib179,,Health Indicators ,
,Dhanusadham Nagarpalika,DHANUSHA,Dhanusadham,Nagarpalika,2,17,181,20302,524 2 17 3 004,NP0217304,h_i_p_c_u_o_y_i_dpt_hepB_hib180,115,Percentage of children under one year immunized with DPT-HepB-Hib180,,Health Indicators ,
,Mithila Bihari Nagarpalika,DHANUSHA,Mithila Bihari,Nagarpalika,2,17,189,20307,524 2 17 3 005,NP0217305,h_i_p_c_u_o_y_i_dpt_hepB_hib181,108.6,Percentage of children under one year immunized with DPT-HepB-Hib181,,Health Indicators ,
,Sabaila Nagarpalika,DHANUSHA,Sabaila,Nagarpalika,2,17,192,20309,524 2 17 3 006,NP0217306,h_i_p_c_u_o_y_i_dpt_hepB_hib182,144,Percentage of children under one year immunized with DPT-HepB-Hib182,,Health Indicators ,
,Hansapur Nagarpalika,DHANUSHA,Hansapur,Nagarpalika,2,17,183,20308,524 2 17 3 007,NP0217307,h_i_p_c_u_o_y_i_dpt_hepB_hib183,134.6,Percentage of children under one year immunized with DPT-HepB-Hib183,,Health Indicators ,
,Sahidnagar Nagarpalika,DHANUSHA,Sahidnagar,Nagarpalika,2,17,193,20310,524 2 17 3 008,NP0217308,h_i_p_c_u_o_y_i_dpt_hepB_hib184,111.5,Percentage of children under one year immunized with DPT-HepB-Hib184,,Health Indicators ,
,Nagarain Nagarpalika,DHANUSHA,Nagarain,Nagarpalika,2,17,191,20317,524 2 17 3 009,NP0217309,h_i_p_c_u_o_y_i_dpt_hepB_hib185,90.6,Percentage of children under one year immunized with DPT-HepB-Hib185,,Health Indicators ,
,Bideha Nagarpalika,DHANUSHA,Bideha,Nagarpalika,2,17,178,20313,524 2 17 3 010,NP0217310,h_i_p_c_u_o_y_i_dpt_hepB_hib186,91.8,Percentage of children under one year immunized with DPT-HepB-Hib186,,Health Indicators ,
,Kamala Nagarpalika,DHANUSHA,Kamala,Nagarpalika,2,17,186,20311,524 2 17 3 011,NP0217311,h_i_p_c_u_o_y_i_dpt_hepB_hib187,104.9,Percentage of children under one year immunized with DPT-HepB-Hib187,,Health Indicators ,
,Bateshwor Gaunpalika,DHANUSHA,Bateshwor,Gaunpalika,2,17,177,20304,524 2 17 4 001,NP0217401,h_i_p_c_u_o_y_i_dpt_hepB_hib188,98.2,Percentage of children under one year immunized with DPT-HepB-Hib188,,Health Indicators ,
,Lakshminiya Gaunpalika,DHANUSHA,Lakshminiya,Gaunpalika,2,17,187,20306,524 2 17 4 002,NP0217402,h_i_p_c_u_o_y_i_dpt_hepB_hib189,117,Percentage of children under one year immunized with DPT-HepB-Hib189,,Health Indicators ,
,Aaurahi Gaunpalika,DHANUSHA,Aaurahi,Gaunpalika,2,17,176,20404,524 2 17 4 003,NP0217403,h_i_p_c_u_o_y_i_dpt_hepB_hib190,131.5,Percentage of children under one year immunized with DPT-HepB-Hib190,,Health Indicators ,
,Dhanauji Gaunpalika,DHANUSHA,Dhanauji,Gaunpalika,2,17,180,20316,524 2 17 4 004,NP0217404,h_i_p_c_u_o_y_i_dpt_hepB_hib191,115.5,Percentage of children under one year immunized with DPT-HepB-Hib191,,Health Indicators ,
,Mukhiyapatti Musarmiya Gaunpalika,DHANUSHA,Mukhiyapatti Musarmiya,Gaunpalika,2,17,190,20318,524 2 17 4 005,NP0217405,h_i_p_c_u_o_y_i_dpt_hepB_hib192,97.2,Percentage of children under one year immunized with DPT-HepB-Hib192,,Health Indicators ,
,Janaknandani Gaunpalika,DHANUSHA,Janaknandani,Gaunpalika,2,17,184,20312,524 2 17 4 006,NP0217406,h_i_p_c_u_o_y_i_dpt_hepB_hib193,116.6,Percentage of children under one year immunized with DPT-HepB-Hib193,,Health Indicators ,
,Bardibas Nagarpalika,MAHOTTARI,Bardibas,Nagarpalika,2,18,196,20401,524 2 18 3 001,NP0218301,h_i_p_c_u_o_y_i_dpt_hepB_hib194,102.7,Percentage of children under one year immunized with DPT-HepB-Hib194,,Health Indicators ,
,Gaushala Nagarpalika,MAHOTTARI,Gaushala,Nagarpalika,2,18,199,20402,524 2 18 3 002,NP0218302,h_i_p_c_u_o_y_i_dpt_hepB_hib195,129.1,Percentage of children under one year immunized with DPT-HepB-Hib195,,Health Indicators ,
,Aurahi Nagarpalika,MAHOTTARI,Aurahi,Nagarpalika,2,18,194,20216,524 2 18 3 003,NP0218303,h_i_p_c_u_o_y_i_dpt_hepB_hib196,103.5,Percentage of children under one year immunized with DPT-HepB-Hib196,,Health Indicators ,
,Bhangaha Nagarpalika,MAHOTTARI,Bhangaha,Nagarpalika,2,18,197,20405,524 2 18 3 004,NP0218304,h_i_p_c_u_o_y_i_dpt_hepB_hib197,118.2,Percentage of children under one year immunized with DPT-HepB-Hib197,,Health Indicators ,
,Ramgopalpur Nagarpalika,MAHOTTARI,Ramgopalpur,Nagarpalika,2,18,206,20408,524 2 18 3 005,NP0218305,h_i_p_c_u_o_y_i_dpt_hepB_hib198,138.6,Percentage of children under one year immunized with DPT-HepB-Hib198,,Health Indicators ,
,Manra Siswa Nagarpalika,MAHOTTARI,Manra Siswa,Nagarpalika,2,18,203,20410,524 2 18 3 006,NP0218306,h_i_p_c_u_o_y_i_dpt_hepB_hib199,105.2,Percentage of children under one year immunized with DPT-HepB-Hib199,,Health Indicators ,
,Balwa Nagarpalika,MAHOTTARI,Balwa,Nagarpalika,2,18,195,20407,524 2 18 3 007,NP0218307,h_i_p_c_u_o_y_i_dpt_hepB_hib200,114.2,Percentage of children under one year immunized with DPT-HepB-Hib200,,Health Indicators ,
,Loharpatti Nagarpalika,MAHOTTARI,Loharpatti,Nagarpalika,2,18,201,20406,524 2 18 3 008,NP0218308,h_i_p_c_u_o_y_i_dpt_hepB_hib201,131.3,Percentage of children under one year immunized with DPT-HepB-Hib201,,Health Indicators ,
,Jaleswor Nagarpalika,MAHOTTARI,Jaleswor,Nagarpalika,2,18,200,20415,524 2 18 3 009,NP0218309,h_i_p_c_u_o_y_i_dpt_hepB_hib202,94.6,Percentage of children under one year immunized with DPT-HepB-Hib202,,Health Indicators ,
,Matihani Nagarpalika,MAHOTTARI,Matihani,Nagarpalika,2,18,204,20414,524 2 18 3 010,NP0218310,h_i_p_c_u_o_y_i_dpt_hepB_hib203,118.9,Percentage of children under one year immunized with DPT-HepB-Hib203,,Health Indicators ,
,Sonama Gaunpalika,MAHOTTARI,Sonama,Gaunpalika,2,18,208,20403,524 2 18 4 001,NP0218401,h_i_p_c_u_o_y_i_dpt_hepB_hib204,109.3,Percentage of children under one year immunized with DPT-HepB-Hib204,,Health Indicators ,
,Samsi Gaunpalika,MAHOTTARI,Samsi,Gaunpalika,2,18,207,20409,524 2 18 4 002,NP0218402,h_i_p_c_u_o_y_i_dpt_hepB_hib205,109.4,Percentage of children under one year immunized with DPT-HepB-Hib205,,Health Indicators ,
,Ekadara Gaunpalika,MAHOTTARI,Ekadara,Gaunpalika,2,18,198,20411,524 2 18 4 003,NP0218403,h_i_p_c_u_o_y_i_dpt_hepB_hib206,114.5,Percentage of children under one year immunized with DPT-HepB-Hib206,,Health Indicators ,
,Mahottari Gaunpalika,MAHOTTARI,Mahottari,Gaunpalika,2,18,202,20412,524 2 18 4 004,NP0218404,h_i_p_c_u_o_y_i_dpt_hepB_hib207,105.6,Percentage of children under one year immunized with DPT-HepB-Hib207,,Health Indicators ,
,Pipra Gaunpalika,MAHOTTARI,Pipra,Gaunpalika,2,18,205,20413,524 2 18 4 005,NP0218405,h_i_p_c_u_o_y_i_dpt_hepB_hib208,100.6,Percentage of children under one year immunized with DPT-HepB-Hib208,,Health Indicators ,
,Bagmati Nagarpalika,SARLAHI,Bagmati,Nagarpalika,2,19,209,20503,524 2 19 3 001,NP0219301,h_i_p_c_u_o_y_i_dpt_hepB_hib209,93.3,Percentage of children under one year immunized with DPT-HepB-Hib209,,Health Indicators ,
,Hariwan Nagarpalika,SARLAHI,Hariwan,Nagarpalika,2,19,221,20502,524 2 19 3 002,NP0219302,h_i_p_c_u_o_y_i_dpt_hepB_hib210,79.1,Percentage of children under one year immunized with DPT-HepB-Hib210,,Health Indicators ,
,Lalbandi Nagarpalika,SARLAHI,Lalbandi,Nagarpalika,2,19,225,20501,524 2 19 3 003,NP0219303,h_i_p_c_u_o_y_i_dpt_hepB_hib211,88.8,Percentage of children under one year immunized with DPT-HepB-Hib211,,Health Indicators ,
