,gridcode,id,province_id,province__name,district_id,district__name,municipality_id,municipality__name,name,category,category__name,type,type__name,ownership,contact_person,contact_num,used_for_corona_response,num_of_bed,num_of_icu_bed,occupied_icu_bed,num_of_ventilators,occupied_ventilators,num_of_isolation_bed,occupied_isolation_bed,total_tested,total_positive,total_death,total_in_isolation,hlcit_code,remarks,lat,long,robert_ID,PROVINCE,adm1_lon,adm1_lat,PALIKA,adm2_lon,adm2_lat,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_5,f_60,f_65,f_70,f_75,f_80,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_5,m_60,m_65,m_70,m_75,m_80,male_total,female_total,male_highrisk,female_highrisk,total,all_highrisk,all_risk_pct,male_risk_pct,female_risk_pct
25,28,,5,Province 5,56,Dang,524 5 56 2 002,Ghorahi Upamahanagarpalika,Dang Hospital,12,Other Facilities,19,District Level Hospital,0,,082-530072,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.05761,82.40301,28,5,666016.611293054,3104111.5646401425,Ghorahi Upamahanagarpalika,645195.3927970869,3100665.2429156643,4529.348898799624,4805.265760754235,4876.631227607839,4238.840881553246,3369.432293093996,2904.8386543667875,2377.0878988371696,1936.161078191013,1540.0071736297105,1363.1288167457096,4561.953231510706,1057.0121386429528,760.81840160297,434.7343650589755,238.19595206335362,156.67448138092004,4614.954332080204,4486.430509688333,4851.5927986409515,4039.851140493527,3368.2604493468534,2949.3958706636913,2456.508712802315,1949.4547756445827,1667.9594642168377,1400.0099745183252,4533.828240838833,1054.5041615164955,796.7294505023747,444.69016043448937,257.7652752211725,169.54641005604935,39041.481726665035,34620.782355039584,2723.2354577305814,2647.435338749172,73662.26408170462,5370.670796479753,0.07290939076380709,0.06975235921618805,0.07646954108660682
26,29,,6,Karnali Province,77,Rukum West,524 6 52 3 003,Musikot Nagarpalika,Rukum District Hospital,12,Other Facilities,19,District Level Hospital,0,,088-530115,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.64161,82.45267,29,6,624675.5246452764,3236600.743811684,Musikot Nagarpalika,644561.7904329413,3165812.5728830826,6275.392241845082,7700.467817244935,8042.866017709137,7171.226276456146,5839.810230652831,4871.358082252322,4292.985868165881,3225.0012817691313,2362.8318794133374,2094.6494807060226,5832.216664450592,1680.351003392905,1294.965069103615,852.1716891407923,432.86420269317387,284.7183945612378,6635.068196914741,7325.493172148126,7946.614586948475,7384.91329689807,6014.647224055225,5277.810851974587,4375.67479505323,3493.1792012502265,2388.662578467687,2041.861717124717,5887.322095538606,1655.8380194338533,1417.8824281952839,925.4572155820788,484.37665765499696,318.6011920119163,63573.403229251824,55978.48395771206,4802.155512878129,4545.070358891724,119551.88718696388,9347.225871769853,0.07818551502371507,0.07553717858333135,0.08119316633021387
27,31,,5,Province 5,56,Dang,524 5 56 2 002,Ghorahi Upamahanagarpalika,Rapti Sub-Regional Hospital,12,Health Facility,6,Hub Hospital,0,,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.03774,82.49195,31,5,666016.611293054,3104111.5646401425,Ghorahi Upamahanagarpalika,645195.3927970869,3100665.2429156643,10568.02250661049,11176.832657433348,11356.539544837316,9873.037373689003,7861.127036116668,6774.932606146205,5547.414455199498,4515.963866509614,3597.4405406867736,3180.0501553055365,10634.876218973426,2482.7060993749765,1788.3495626083168,1028.4123198831367,563.7824337071652,370.83048471699294,10743.392194668762,10414.560971554136,11276.891092877137,9405.593248624122,7834.8754012438,6857.111740224762,5707.023391446099,4532.593364459346,3873.46312555467,3254.429705414921,10571.22600931977,2454.718509241531,1855.8145947810262,1041.8896008728916,602.418209289448,396.2436149717905,90822.2447745442,80752.29535518798,6351.0845291566875,6234.080900290588,171574.54012973217,12585.165429447276,0.07335100778898367,0.06992873326267729,0.07720004580513855
28,32,,5,Province 5,54,Rolpa,524 5 54 3 001,Rolpa Nagarpalika,Rolpa District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.32209,82.61626,32,5,666016.611293054,3104111.5646401425,Rolpa Nagarpalika,659402.0017244843,3135632.4145176033,8268.925024847733,9574.399689535843,10642.028166532982,9876.565069840057,8194.095635257312,6742.276023791404,5444.495827468112,4107.040895462851,2970.6161117193406,2548.750800925074,8714.739892786834,2089.7231893902353,1590.9852062434074,1177.2010452072136,647.4334391082521,425.8522949489634,9143.605098609114,9990.745712147327,12076.444634275977,10870.572905661538,9002.22899454995,7674.951625479618,6088.177067372948,4799.148354463745,3366.826123996172,2622.9142333812197,8947.398992110277,2248.4931713655824,1673.2206855398836,1282.2348053652968,711.7335465912038,468.1463278251613,90966.84227873501,74746.20328821789,6383.828536687128,5931.195174898072,165713.0455669529,12315.0237115852,0.07431535440949681,0.07017753256869347,0.07935112305340324
29,33,,5,Province 5,55,Pyuthan,524 5 55 3 002,Pyuthan Nagarpalika,Pyuthan Hospital,12,Other Facilities,19,District Level Hospital,0,,086-460010,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.10389,82.85389,33,5,666016.611293054,3104111.5646401425,Pyuthan Nagarpalika,681814.6330526867,3112500.1079171356,10617.77228450263,12521.897932943422,13204.34821456368,11995.128845250001,9833.774671183317,8243.209383478621,6812.122589630773,5255.058722676826,4243.308720425586,3436.07764636114,10423.240469184937,2763.0639742480707,2001.0714192282467,1335.523864552728,759.7060606978484,499.7001454100391,11181.096931129228,11306.594087648904,12131.598728460958,11126.338122859597,9477.893689648481,8311.819030600367,6752.243600572692,5423.103114282712,4226.936458162323,3489.619882037281,10511.39580046339,2711.848885407322,2154.9167470499815,1322.487693973846,764.0926760821312,502.58580013098253,101394.5712485102,93327.23265983524,7455.931802644263,7359.065464136933,194721.80390834546,14814.997266781196,0.07608288835365627,0.07353383628764854,0.07885228410189447
30,34,,6,Karnali Province,62,Dolpa,524 6 62 3 002,Thuli Bheri Nagarpalika,Dolpa District Hospital,12,Other Facilities,19,District Level Hospital,0,,087-550110,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.95752,82.89078,34,6,624675.5246452764,3236600.743811684,Thuli Bheri Nagarpalika,681966.6996650678,3201888.1215457884,620.1155807198957,666.839916093566,697.0973877890501,652.5457848408842,580.3208128385013,464.84978689669515,392.06544921308523,306.74909423472127,238.48719424517185,215.41098340535245,689.2966198574868,173.43416602761135,134.1317434947705,98.09350931964582,51.4170264915665,33.819782148981176,684.9295676294132,708.3423286801553,782.1373460760806,752.8432759197894,602.730154069257,548.7900697239384,427.1737066174974,352.9402045548195,254.30100061709527,221.04133811908832,705.8415601823945,194.26967524418433,160.24123065864842,116.55528634291113,63.13121389796652,41.524873446473066,6616.792831779712,5394.55925689709,575.7222795901835,490.89622748257534,12011.352088676802,1066.6185070727588,0.08880086931081378,0.0870092647944264,0.09099839377145617
31,35,,5,Province 5,49,Kapilbastu,524 5 49 3 006,Kapilbastu Nagarpalika,Taulihawa District Hospital,12,Other Facilities,19,District Level Hospital,0,,076-560200,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.54365,83.05642,35,5,666016.611293054,3104111.5646401425,Kapilbastu Nagarpalika,704595.2637578939,3050616.752608601,42010.50043573533,47605.9671376138,51764.85373369348,44747.719890255714,37426.49360479135,31759.901298720273,25935.692446602858,20418.744196653017,15617.916361531767,13180.932126574742,40800.26188393403,11839.09889396152,8515.813444878295,6421.779115127749,4081.8779626964097,2684.873655950498,45294.50465498166,45517.25069131539,48153.82442805893,43227.747831058456,36950.408586957026,31837.922154174652,26344.695157087524,20952.146795128356,15813.144149888132,12929.086000375391,42340.60360003705,11036.330430366681,8469.918575418793,6287.2809101878665,4016.2180750888947,2641.687572695453,401812.76961282024,362801.9257529855,32451.43556375769,33543.44307261447,764614.6953658056,65994.87863637216,0.08631128728803597,0.08076257903656801,0.09245662906280326
32,36,,5,Province 5,50,Arghakhanchi,524 5 50 3 002,Sandhikharka Nagarpalika,Arghakhanchi District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.9646,83.12642,36,5,666016.611293054,3104111.5646401425,Sandhikharka Nagarpalika,710270.2953190703,3096140.7862200467,7657.943200248061,7963.409034808399,8624.721820976585,7467.630267421715,6309.7299653177615,5337.80904917093,4477.539399993373,3563.7049539353466,2964.3165786016034,2522.474339923705,8344.526380706811,2476.8116977029713,1836.0624753476877,1266.811924079142,698.788599607462,459.6313987790927,7983.695937600685,6992.4856836523395,8258.492232543416,7366.7152093821205,5776.472688531736,4892.224651058321,3907.2761845720233,3188.44778893271,2533.4980511247995,2234.4566999732633,8371.302459647879,1805.3470607336494,1400.0273553094012,981.7660232040216,528.3857930740778,347.54839784327487,66568.14221718372,64313.967886372586,5063.074630164425,6738.106095516356,130882.1101035563,11801.18072568078,0.09016649193952841,0.07605852381527717,0.10476893771227083
33,37,,5,Province 5,51,Gulmi,524 5 51 3 002,Resunga Nagarpalika,Tamghas Hospital,12,Other Facilities,19,District Level Hospital,0,,079-540024,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.06831,83.24828,37,5,666016.611293054,3104111.5646401425,Resunga Nagarpalika,721936.3103843858,3106770.136174867,8478.833738388174,9555.82122459507,10163.230310851475,8839.09096569047,7080.229326715635,6077.5676649999805,5026.338545406295,3932.148508959668,2978.0424651025824,2531.4432880319,8813.567400534957,2371.4549508966375,1672.7846222759836,1195.39445232863,641.6033092379366,422.01748863238026,9077.337179989408,9266.5968443577,10717.453380023595,9731.138381929602,7435.250252065132,6439.202639609488,5028.877049920731,4067.683373467604,2950.954811419884,2502.0363559135876,8924.085994694644,2126.113616572424,1615.2197019669838,1104.5164181206346,628.624665995032,413.48103866569,82028.57170471214,71300.7345242596,5887.955441320764,6303.254823371568,153329.30622897172,12191.210264692332,0.07950998125881294,0.07177932419104317,0.08840378525451133
34,38,,5,Province 5,51,Gulmi,524 5 51 3 002,Resunga Nagarpalika,Tamghas Hospital,10,Health Facility,18,Designated Hospital at Province,1,,079-540024,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,28.06831,83.24872,38,5,666016.611293054,3104111.5646401425,Resunga Nagarpalika,721936.3103843858,3106770.136174867,1816.7167628630996,2164.5052741784602,2378.583883918822,2062.081508692354,1665.7312968596816,1395.4543812926859,1135.9576998529956,868.0470937490463,637.9687752900645,553.8438346954063,1773.1467188298702,502.9061250593513,356.24596578860655,272.7741761102807,147.76523400424048,97.19324999826495,1990.7562917601317,2133.301382334903,2551.7675417885184,2395.151454400271,1791.3220072109252,1523.3572117350996,1153.6491219205782,926.1228258442134,618.1189336129464,532.9308571801521,1835.775108376518,455.07114690262824,357.937507186085,254.1942231755238,145.7671076359693,95.87905144854449,18761.101772513008,16012.20521832013,1308.8490363487508,1376.884750960744,34773.30699083314,2685.733787309495,0.07723550101281716,0.06976397507028892,0.08598970174235598
35,39,,5,Province 5,48,Rupandehi,524 5 48 2 001,Butwal Upamahanagarpalika,Lumbini Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,071-540200,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.69775,83.46417,39,5,666016.611293054,3104111.5646401425,Butwal Upamahanagarpalika,739953.6610240263,3065132.5712893186,48263.704008058645,49637.50101074297,54492.25087155821,45356.68424628209,38700.59878134914,33757.290496815694,27837.50856901286,23791.81858653843,18845.023445246276,16207.971358228766,51017.72592157684,14089.977876601624,11718.64032098325,8529.712578205741,5256.825639745366,3457.7009521440486,50365.87142438465,46263.08325494104,46187.932209477294,41304.28546515526,38745.23023711005,33851.968448489555,29107.668875174364,24598.317787018255,19423.926355419215,16515.328682348074,50611.33622311172,12998.392458187474,10737.758835427987,7467.236247994704,5100.404376958642,3354.8165480973403,436633.5574292956,402697.23065503134,39658.60846666615,43052.85736768003,839330.7880843268,82711.46583434618,0.09854453930270485,0.09082812759550231,0.10691123278312548
36,40,,5,Province 5,48,Rupandehi,524 5 48 2 001,Butwal Upamahanagarpalika,Lumbini Zonal Hospital,10,Health Facility,18,Designated Hospital at Province,1,,071-540200,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.6977,83.46437,40,5,666016.611293054,3104111.5646401425,Butwal Upamahanagarpalika,739953.6610240263,3065132.5712893186,652.6976334843785,661.7563315927982,741.2604049379006,613.9028713046573,528.6136956140399,461.5598674074281,381.199699021643,334.46163656096905,264.4974325299263,230.74711532890797,700.1040771491826,190.89660613203887,162.23878712800797,113.81052645109594,71.11198911000974,46.774233016651124,678.6107684806921,631.4407914890908,621.1671528080478,551.4256608448923,531.4287270028144,477.78097108216025,411.3942733933218,358.5150456430856,280.7259700780269,241.94879021204542,683.3774576424621,182.23255344526842,158.01768635341432,106.89923381165136,75.44768270559143,49.62609088601312,6040.038855878578,5502.935273285257,572.2232472019386,584.8321418378036,11542.974129163835,1157.0553890397423,0.10023893115348761,0.09473833875174692,0.1062763984662786
37,41,,5,Province 5,46,Palpa,524 5 46 3 001,Tansen Nagarpalika,Palpa District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.86621,83.54193,41,5,666016.611293054,3104111.5646401425,Tansen Nagarpalika,748166.9798387691,3084981.4755975143,13089.525089500006,13462.105741028674,14295.514757607598,12091.451434792485,10293.77136563044,8744.042730516521,7511.588658841094,6125.3187475744635,4883.363400978618,4171.594771658536,14154.88381543709,4035.698348708567,3241.850041608326,2554.0808077070396,1520.0095878303691,999.7931943884178,13642.368058590684,12919.064087917563,12924.27789534349,11207.40658514807,9816.278814063175,8508.318250705022,7081.032251667697,5877.384605545551,4744.159144854988,4003.1622577005764,14173.686850837432,3296.6604272209806,2658.873523307324,2049.1028826370602,1274.274237245234,838.1603098466003,115014.21018263145,108085.06740430824,10117.071380257199,12351.43198024272,223099.2775869397,22468.50336049992,0.10071078491836064,0.08796366435236366,0.11427510087069064
38,43,,4,Gandaki Province,44,Myagdi,524 4 44 3 001,Beni Nagarpalika,Myagdi District Hospital,12,Other Facilities,19,District Level Hospital,0,,069-520525,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.35067,83.56662,43,4,798892.1327058349,3146247.9190305537,Beni Nagarpalika,748346.8915720576,3138893.878912018,4392.046711822099,4256.311175790441,5013.843718560762,4199.906586556928,3618.5929554625764,3379.8145619158167,2695.9422350352106,2219.257325140643,1726.2329769441567,1391.842374748725,5348.207422228064,1317.9201096672332,808.2826313854748,432.62303307370166,212.42685681542935,139.7247264272046,4217.02416835347,4061.3282417581067,5893.462127589155,6362.605369242083,4716.81808912172,4246.940555442125,3317.499116420571,2524.0179915389162,1915.0394326985697,1622.866122663283,5036.833787080483,1235.972608410637,728.5195584345274,390.57668891672074,205.027866950506,134.85811554489192,46609.389840165764,36760.92868975237,2694.954838257283,2910.9773573690436,83370.31852991812,5605.932195626327,0.0672413431359818,0.05781999823423774,0.07918671973541626
39,44,,4,Gandaki Province,43,Baglung,524 4 43 3 003,Baglung Nagarpalika,Dhaulagiri Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,068-520188,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.26864,83.60035,44,4,798892.1327058349,3146247.9190305537,Baglung Nagarpalika,754715.0062838857,3127223.524749898,6480.232679257402,6798.192931568949,6753.647214233875,5906.482380620902,4552.3368770275265,4135.689555578399,3503.6349643795984,2845.96623746946,2181.6045033340342,1785.2917240269016,7276.418262723368,1732.71341053996,1176.1474400730804,744.1644369627611,387.5527896268686,254.9146165198763,6704.984038977185,6637.753818664001,7163.746053453535,6103.609227973269,4847.745391923469,4399.963218294783,3616.9582553530345,2960.8097025216557,2386.030758175475,1945.4842463072273,7147.860270468984,1668.86945282534,1177.5980916930712,741.9965882744145,426.12734188809554,280.287395215164,58209.8238520087,50034.75734468556,4294.878869896085,4295.492693722546,108244.58119669426,8590.371563618632,0.07936075384696466,0.07378271545392896,0.08585017539170282
40,45,,4,Gandaki Province,43,Baglung,524 4 43 3 003,Baglung Nagarpalika,Dhaulagiri Zonal Hospital,10,Health Facility,18,Designated Hospital at Province,1,Dr.Shailendra Pokhrel,9851176425,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,28.26823,83.60075,45,4,798892.1327058349,3146247.9190305537,Baglung Nagarpalika,754715.0062838857,3127223.524749898,14.054867923259735,16.559253305196762,16.294109523296356,14.289028227329254,10.956952691078186,10.001680418848991,8.504529774188995,6.923310786485672,5.319971814751625,4.3423003032803535,17.863401293754578,4.214719854295254,2.882505852729082,1.8233968988060951,0.9474006667733192,0.623157118447125,16.38191246986389,16.15539014339447,17.167508721351624,14.473491102457047,11.56680166721344,10.545253992080688,8.731373772025108,7.151893451809883,5.839460626244545,4.738321423530579,17.529219955205917,4.072179354727268,2.883848085999489,1.8124483190476894,1.0444145631045103,0.6869689170271158,140.78048656508327,121.54571852926165,10.499859239906073,10.491180391050875,262.3262050943449,20.991039630956948,0.08001884380330046,0.07458320038588555,0.08631468486094938
41,46,,4,Gandaki Province,42,Parbat,524 4 42 3 001,Kushma Nagarpalika,Parbat District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.21175,83.67557,46,4,798892.1327058349,3146247.9190305537,Kushma Nagarpalika,765376.9161939237,3125826.3376478404,5536.429467147798,5826.225414718501,6139.686636488303,5281.425169818685,4247.123145567079,3711.4637947181473,3088.2339895474142,2485.537365518976,1921.932759686315,1581.1190677037812,6310.124973801547,1667.3953934989404,1033.9315231765213,652.0866193296097,337.380516599198,221.91356611192896,5842.614802465541,5780.656138648279,6905.8759583065985,6196.041755719576,4807.607525487198,4251.882970931823,3346.863272435905,2757.6910530296154,2019.475768648641,1747.5829560467391,6250.326340852771,1507.349606092117,1003.2998402882804,630.5898192784371,358.4819505746527,235.79330682204454,53642.13306562822,44505.57993628494,3735.5145230555318,3912.7076187161983,98147.71300191316,7648.22214177173,0.07792562768755137,0.0696376954004669,0.08791499008254036
42,47,,4,Gandaki Province,45,Mustang,524 4 45 4 004,Gharapjhong Gaunpalika,Mustang District Hospital,12,Other Facilities,19,District Level Hospital,0,,069-440291,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.78531,83.72948,47,4,798892.1327058349,3146247.9190305537,Gharapjhong Gaunpalika,766194.6631010999,3184628.535644028,262.93365178151,256.10051707861567,262.65169727371176,235.35915199100418,186.1569837334755,163.18810639187905,134.67796440173151,108.23457570750361,75.63366665510603,61.58061031370016,327.29385614182684,59.88280381291679,37.57631516019319,20.441423375933027,8.592103782626964,5.651495501154727,272.4736361984069,252.17706695168454,314.95412802338615,293.041471239947,216.73070708765226,201.91323871133136,158.20765764652424,131.10126681862312,95.93117137875743,79.92790150794099,316.59243696433623,60.324294328329415,40.09758563515243,23.46423356935793,11.588367028744642,7.62230658490364,2476.1474696750784,1943.0212713213791,143.09678714648805,132.1441416328247,4419.168740996457,275.24092877931275,0.06228341683944162,0.057790090816063275,0.06800962170782526
43,48,,4,Gandaki Province,41,Syangja,524 4 41 3 001,Putalibazar Nagarpalika,Syangja District Hospital,12,Other Facilities,19,District Level Hospital,0,,063-420239,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.10505,83.8739,48,4,798892.1327058349,3146247.9190305537,Putalibazar Nagarpalika,784250.4479282512,3111491.9881626233,8357.589248832315,7663.87288717553,7829.629599612206,7095.706072932109,6040.866374758072,5132.170268723043,4394.252477903385,3666.1028317436576,2818.823873993475,2355.830176473479,9733.276477029081,2506.921809070627,1952.30317383504,1617.658323574753,775.2321545305749,509.9124604833487,8691.127505192999,7781.487403340172,8093.536337172613,7227.253903888632,5854.289426526753,5162.888709598687,4086.5355259545613,3322.1761363329133,2643.34199685161,2236.143099716748,9739.337394596543,1790.8893013729248,1517.3259716699831,1032.1359491449548,620.4494042720762,408.10372121739783,70207.02178684957,64092.55896183838,5368.904347677337,7362.027921494344,134299.58074868793,12730.93226917168,0.09479502615123434,0.07647246971930353,0.11486556381494768
44,51,,4,Gandaki Province,39,Kaski,524 4 39 1 001,Pokhara Lekhnath Mahanagarpalika,Pokhara Health Science Academy,12,Health Facility,6,Hub Hospital,0,,061-522674,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.21347,83.99631,51,4,798892.1327058349,3146247.9190305537,Pokhara Lekhnath Mahanagarpalika,793424.8984501932,3124142.010050073,18888.660000688105,18573.40617071063,20190.371953823837,17244.01457688352,14347.274490012933,12176.889432465017,10081.102380004246,7699.888364132727,7019.521217506102,5387.375791162616,22453.960879717488,7592.887587750345,3915.5314582169085,2205.7875450646025,1099.2850283468288,723.0597293412593,19826.19546976214,18684.880399897753,24462.642414682254,23382.60060707503,18334.037443057285,16096.387944722344,12696.894924489141,10408.919803538214,6874.42460201525,6855.135884598363,22497.257622361358,6613.775477386254,3632.4783714210425,2035.2137061097965,1252.6851565639263,823.9599777343064,194477.48980541446,150710.35660513907,14358.112689215326,15536.551348719944,345187.84641055344,29894.66403793527,0.08660404573566498,0.07382917531268743,0.10308881020980985
45,54,,4,Gandaki Province,47,Nawalparasi East,524 4 47 3 002,Kawasoti Nagarpalika,Nawalpur Hospital,12,Other Facilities,19,District Level Hospital,0,,078-540531,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.64556,84.1302,54,4,798892.1327058349,3146247.9190305537,Kawasoti Nagarpalika,808025.8343257909,3061414.805808139,12668.59320516698,13160.056617143564,13818.046122927684,11658.507489964599,9755.430263370275,8492.085106529994,6980.194012626074,5638.6155356274685,4465.289837583667,3713.2778349554865,12846.720565692987,3619.247906917939,2885.938703884196,2278.7062779862317,1343.2853766873013,883.5520954235108,13113.808853722177,11688.25450648414,12062.87418727763,10969.365183962509,9670.284247824457,7950.594326162478,6773.688390102005,5326.1476296704495,4277.439465103438,3517.4312839104095,13158.451795311645,3086.9138163363095,2273.3365401847987,1696.5139360059984,1059.5293207739596,696.9107455410558,107321.54422837346,101538.95374732098,8813.204358842122,11010.730360899179,208860.49797569442,19823.9347197413,0.09491471538121228,0.08211961933838914,0.10843848547326289
46,55,,4,Gandaki Province,38,Manang,524 4 38 4 003,Chame Gaunpalika,Manang District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.55043,84.23828,55,4,798892.1327058349,3146247.9190305537,Chame Gaunpalika,818424.5830128893,3158888.290597117,39.185994434476015,35.74156553031935,33.68966686644126,32.8352213758626,28.47914750876953,24.622396324848523,19.972774660440336,17.02486653484084,13.24093930788149,10.912998229789082,45.4118619414221,10.542315703984059,8.566021411981637,6.840457842696196,3.275219061873031,2.1542902648398012,40.328974531876156,36.20416947097692,36.49764739963575,37.27387468422239,30.324278620566474,27.472249560974888,21.372015785316762,17.9019959967045,13.604329799723928,11.987642026968388,44.219147240612074,9.843226770171896,7.696296725189313,5.416728584539669,2.959755309719185,1.9467939559426668,345.04912646314096,293.30974256598984,27.86280134556273,31.378304285374725,638.3588690291308,59.241105630937454,0.09280219717325498,0.0807502445555071,0.10698009554972462
47,56,,4,Gandaki Province,40,Tanahu,524 4 40 3 002,Byas Nagarpalika,Tanahun District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.97262,84.26516,56,4,798892.1327058349,3146247.9190305537,Byas Nagarpalika,823086.1750574318,3103019.654867678,11516.49600730883,11248.08994804835,11169.181460620835,9915.839755773079,8368.777008557692,7106.646852223435,6107.418860531645,5083.371677313,3826.5626501287334,3153.979761708644,13220.420075424016,3531.821027466329,2837.5021327614086,2339.464626956091,1086.55709693284,714.6878884257458,11961.07754204562,10441.033673690166,11520.108208526392,10847.780863361899,8227.701503087766,7290.522807955276,5463.225386073114,4849.806609554682,3611.3033660124056,3081.5752685840707,12932.789310589433,2790.359915644396,2121.148689444759,1667.0239755329676,929.2686508228071,611.2311139138765,98345.95688483963,89710.32082287184,8119.032345358806,10510.032772542414,188056.27770771147,18629.06511790122,0.09906111800668334,0.08255583251750721,0.11715522446178632
48,58,,3,Bagmati Province,35,Chitawan,524 3 35 1 001,Bharatpur Mahanagarpalika,Bharatpur Hospital,12,Health Facility,6,Hub Hospital,0,,056-527959,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.65695,84.40728,58,3,941223.5822005651,3069647.391750021,Bharatpur Mahanagarpalika,833903.6539386128,3063333.0043888018,28797.84830680862,25791.208518356085,30063.500908443704,30930.076007790864,27885.567293095868,23823.600922198035,19289.221963794902,15717.653305671178,12032.516156651545,10771.385762502905,32084.302438901737,8523.442744855303,6625.010308921803,4862.680958113866,2376.644271901052,1563.2485802708543,31314.811208253726,28614.449506177567,30476.13044218067,29127.622654519044,24666.744120177347,23550.57150896499,19049.161053623073,16578.832489868626,12769.233926308807,11469.666107493918,32580.62393005006,9099.607021339005,6834.955898631597,4886.118734473013,2493.2485876604333,1639.9467600586358,285151.7239497805,252340.0601414697,24953.877002162684,23951.02686406288,537491.7840912503,48904.90386622556,0.09098725843579211,0.08751087546136468,0.09491567391493522
49,61,,4,Gandaki Province,36,Gorkha,524 4 36 3 002,Gorkha Nagarpalika,Gorkha District Hospital,12,Other Facilities,19,District Level Hospital,0,,064-420208,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.99491,84.62794,60,4,798892.1327058349,3146247.9190305537,Gorkha Nagarpalika,854081.8692642233,3100535.073616593,13448.794991525472,12865.987895195954,14138.61841228162,11844.430369414622,10089.182259780122,8721.010882369359,7281.551480445487,6327.276861937658,4694.764682687703,3942.12819586377,16459.473370273365,4532.645542489539,2663.3638315391436,1617.972734601106,848.8224919801214,558.3168448856813,14430.447264116607,13349.189037276083,16432.497834992013,15370.361572331632,11950.941758020315,10548.24561690609,8199.131594545557,7448.286921079212,5399.6850273122545,4604.063054954284,16111.87534447969,4081.818594368873,2442.9796870493738,1603.1509440227237,869.0221234844357,571.6036616417186,133413.30003658085,106585.54585574524,9568.575010567125,10221.121445495592,239998.8458923261,19789.696456062717,0.08245746508689977,0.0717212977112739,0.09589594314532139
50,61,,4,Gandaki Province,36,Gorkha,524 4 36 3 002,Gorkha Nagarpalika,Gorkha Hospital,10,Health Facility,18,Designated Hospital at Province,1,,064-420208,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.99464,84.62814,61,4,798892.1327058349,3146247.9190305537,Gorkha Nagarpalika,854081.8692642233,3100535.073616593,13448.794991525472,12865.987895195954,14138.61841228162,11844.430369414622,10089.182259780122,8721.010882369359,7281.551480445487,6327.276861937658,4694.764682687703,3942.12819586377,16459.473370273365,4532.645542489539,2663.3638315391436,1617.972734601106,848.8224919801214,558.3168448856813,14430.447264116607,13349.189037276083,16432.497834992013,15370.361572331632,11950.941758020315,10548.24561690609,8199.131594545557,7448.286921079212,5399.6850273122545,4604.063054954284,16111.87534447969,4081.818594368873,2442.9796870493738,1603.1509440227237,869.0221234844357,571.6036616417186,133413.30003658085,106585.54585574524,9568.575010567125,10221.121445495592,239998.8458923261,19789.696456062717,0.08245746508689977,0.0717212977112739,0.09589594314532139
