,gridcode,id,province_id,province__name,district_id,district__name,municipality_id,municipality__name,name,category,category__name,type,type__name,ownership,contact_person,contact_num,used_for_corona_response,num_of_bed,num_of_icu_bed,occupied_icu_bed,num_of_ventilators,occupied_ventilators,num_of_isolation_bed,occupied_isolation_bed,total_tested,total_positive,total_death,total_in_isolation,hlcit_code,remarks,lat,long,robert_ID,PROVINCE,adm1_lon,adm1_lat,PALIKA,adm2_lon,adm2_lat,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_5,f_60,f_65,f_70,f_75,f_80,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_5,m_60,m_65,m_70,m_75,m_80,male_total,female_total,male_highrisk,female_highrisk,total,all_highrisk,all_risk_pct,male_risk_pct,female_risk_pct
25,28,,5,Province 5,56,Dang,524 5 56 2 002,Ghorahi Upamahanagarpalika,Dang Hospital,12,Other Facilities,19,District Level Hospital,0,,082-530072,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.05761,82.40301,28,5,666016.611293054,3104111.5646401425,Ghorahi Upamahanagarpalika,645195.3927970869,3100665.2429156643,4529.348898799624,4805.265760754235,4876.631227607839,4238.840881553246,3369.432293093996,2904.8386543667875,2377.0878988371696,1936.161078191013,1540.0071736297105,1363.1288167457096,4561.953231510706,1057.0121386429528,760.81840160297,434.7343650589755,238.19595206335362,156.67448138092004,4614.954332080204,4486.430509688333,4851.5927986409515,4039.851140493527,3368.2604493468534,2949.3958706636913,2456.508712802315,1949.4547756445827,1667.9594642168377,1400.0099745183252,4533.828240838833,1054.5041615164955,796.7294505023747,444.69016043448937,257.7652752211725,169.54641005604935,39041.481726665035,34620.782355039584,2723.2354577305814,2647.435338749172,73662.26408170462,5370.670796479753,0.07290939076380709,0.06975235921618805,0.07646954108660682
26,29,,6,Karnali Province,77,Rukum West,524 6 52 3 003,Musikot Nagarpalika,Rukum District Hospital,12,Other Facilities,19,District Level Hospital,0,,088-530115,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.64161,82.45267,29,6,624675.5246452764,3236600.743811684,Musikot Nagarpalika,644561.7904329413,3165812.5728830826,6770.374319171417,8316.715628503996,8680.591645605455,7741.20961944788,6303.479370161134,5259.907382245059,4636.82389237007,3483.131821863557,2549.91259411769,2261.965550577006,6287.806401674636,1814.128122928334,1398.5364156031792,920.3651196232677,467.02354250632925,307.18685536636076,7159.964247286203,7911.094387710968,8573.362975370546,7972.284117456642,6493.338053764921,5701.090524161293,4726.40450441977,3775.3911153648514,2578.504385712964,2204.9436152702838,6346.291036163457,1788.1886675413552,1532.4928846100374,1000.5261024103384,523.0473520464548,344.03703669527386,68630.96100598536,60428.78396259395,5188.29204330346,4907.240056027471,129059.74496857931,10095.53209933093,0.07822371028076007,0.0755969604279763,0.08120699663698518
27,31,,5,Province 5,56,Dang,524 5 56 2 002,Ghorahi Upamahanagarpalika,Rapti Sub-Regional Hospital,12,Health Facility,6,Hub Hospital,0,,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.03774,82.49195,31,5,666016.611293054,3104111.5646401425,Ghorahi Upamahanagarpalika,645195.3927970869,3100665.2429156643,10580.636635340052,11190.632274663541,11370.531563814497,9885.193834196078,7870.786317383521,6783.264645630494,5554.232837773277,4521.5213583838195,3601.863202744338,3183.9663282037945,10647.97907230421,2485.741442669183,1790.5334072262922,1029.6574681626662,564.4645717205713,371.2791641270305,10756.64505580836,10427.434443955543,11290.795492377132,9417.16346588824,7844.5236348197795,6865.563837936497,5714.0656711239135,4538.1835211702855,3878.2529504636186,3258.45215861575,10584.244730069768,2457.745493188617,1858.1019015409984,1043.1629095612589,603.1564162164141,396.7291743010792,90934.22085703726,80851.64748900331,6358.895894808367,6241.676053905743,171785.86834604054,12600.57194871411,0.07335045699645025,0.06992852454089359,0.07719912021279068
28,32,,5,Province 5,54,Rolpa,524 5 54 3 001,Rolpa Nagarpalika,Rolpa District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.32209,82.61626,32,5,666016.611293054,3104111.5646401425,Rolpa Nagarpalika,659402.0017244843,3135632.4145176033,8418.898955527227,9749.146420293255,10836.215481996536,10057.06016202434,8343.887183989049,6865.584166514338,5544.024813246797,4182.069832984591,3024.5508383253473,2595.20677652827,8873.653014443116,2127.8147007362277,1620.0593857418862,1198.7956119650626,659.2712999145297,433.6387018320602,9310.527647293173,10173.894932026742,12298.029069411801,11070.23415147746,9167.507121532457,7815.968457221519,6199.919616846368,4887.350285041379,3428.31486507901,2670.7561760409153,9110.594915916212,2289.644332122465,1703.8416665419354,1305.878401788883,724.8017360739323,476.7419953495264,92634.00536976378,76110.9783905354,6500.908131876742,6039.579700189766,168744.9837602992,12540.487832066508,0.07431621108145155,0.07017841996497187,0.07935228041873134
29,33,,5,Province 5,55,Pyuthan,524 5 55 3 002,Pyuthan Nagarpalika,Pyuthan Hospital,12,Other Facilities,19,District Level Hospital,0,,086-460010,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.10389,82.85389,33,5,666016.611293054,3104111.5646401425,Pyuthan Nagarpalika,681814.6330526867,3112500.1079171356,10640.563045602059,12548.297760960879,13232.435466276715,12020.796958178282,9854.712469728081,8260.850757782348,6826.626353038708,5266.228360350593,4251.890605852357,3443.146913421806,10446.936474825721,2768.978305025783,2005.3827710636833,1338.5094220917672,761.3602084673475,500.7881686681649,11205.619979317067,11332.15923006786,12160.313139947364,11152.205941064749,9499.506616367726,8330.682127330918,6767.445665921783,5435.269057361293,4236.072020431224,3496.9556554059964,10535.333610699978,2717.884483347938,2159.500859732012,1325.5833164857759,765.8531304988137,503.74374788065325,101624.12858186115,93526.94099573224,7472.565537945193,7375.018875316746,195151.0695775934,14847.584413261939,0.07608251620347097,0.07353141072128187,0.07885448617049581
30,34,,6,Karnali Province,62,Dolpa,524 6 62 3 002,Thuli Bheri Nagarpalika,Dolpa District Hospital,12,Other Facilities,19,District Level Hospital,0,,087-550110,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.95752,82.89078,34,6,624675.5246452764,3236600.743811684,Thuli Bheri Nagarpalika,681966.6996650678,3201888.1215457884,925.7870280484494,997.7532501111127,1042.7885153366224,975.5574319631705,866.7332111541618,694.6221112173516,586.2165829178266,458.40646677951736,356.1028974750734,321.6380255326112,1027.7134454258048,258.94844119715344,200.2708479864923,146.29441152297477,76.62620140049694,50.40123116586528,1022.6409597570018,1058.4409440431336,1168.2605311890948,1124.3009492394485,900.2559846318472,819.4722330862132,638.2721638180883,527.1846724462303,379.5297484201619,329.87373881958047,1052.2048303930787,289.7029184073981,239.08923794070506,173.72443650421337,94.03742142957617,61.85358690237081,9878.844357028142,8060.073071186235,858.4076011842635,732.5411332729827,17938.91742821438,1590.9487344572462,0.08868699802112906,0.08689352419785454,0.09088517272774198
31,35,,5,Province 5,49,Kapilbastu,524 5 49 3 006,Kapilbastu Nagarpalika,Taulihawa District Hospital,12,Other Facilities,19,District Level Hospital,0,,076-560200,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.54365,83.05642,35,5,666016.611293054,3104111.5646401425,Kapilbastu Nagarpalika,704595.2637578939,3050616.752608601,42109.83911528415,47720.06624810235,51888.013923040126,44855.273386899615,37515.970003376715,31835.310403881478,25997.22973266279,20465.886563512613,15653.926459776529,13211.038767381164,40894.63288584538,11867.053312793782,8534.979662424885,6436.423826649436,4091.1267952025955,2690.957117280959,45401.68312506913,45625.59897487704,48271.195755154826,43333.22869172203,37037.70984389982,31912.255893485155,26405.47190388327,20999.310077123926,15848.539159585373,12957.703286944074,42439.93787985947,11061.61385603022,8488.601095903054,6301.503060532006,4024.911427520812,2647.4056688561905,402756.6697004464,363657.88908883044,32524.035108842283,33620.54071435166,766414.5587892768,66144.57582319394,0.08630391354736801,0.08075356053825825,0.09245101432720243
32,36,,5,Province 5,50,Arghakhanchi,524 5 50 3 002,Sandhikharka Nagarpalika,Arghakhanchi District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.9646,83.12642,36,5,666016.611293054,3104111.5646401425,Sandhikharka Nagarpalika,710270.2953190703,3096140.7862200467,7658.317307905061,7963.810809404822,8625.156246625818,7468.006183162332,6310.051559601678,5338.081850503571,4477.769673766801,3563.890076970565,2964.4750198918628,2522.608978897915,8344.977636464173,2476.94730504544,1836.163351885305,1266.879788280523,698.8257008351356,459.6558022818499,7984.110574131599,6992.82536218944,8258.899270765483,7367.07278928766,5776.753161986126,4892.461034612847,3907.4669339425163,3188.604062539409,2533.6277417064994,2234.5724854367436,8371.75239949394,1805.4394872364937,1400.0985518673551,981.8156629319419,528.4116077993967,347.5653776073741,66571.47650353482,64317.29998361779,5063.330687442562,6738.471948328253,130888.77648715262,11801.802635770815,0.09016665104917701,0.07605856071366703,0.10476919817909962
33,37,,5,Province 5,51,Gulmi,524 5 51 3 002,Resunga Nagarpalika,Tamghas Hospital,12,Other Facilities,19,District Level Hospital,0,,079-540024,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.06831,83.24828,37,5,666016.611293054,3104111.5646401425,Resunga Nagarpalika,721936.3103843858,3106770.136174867,8649.87015597109,9736.054874931928,10344.512055069645,8998.386279204788,7204.429623994321,6189.9483924076485,5121.148019789107,4008.8085691279557,3036.707268847509,2579.5364675014134,9006.218644588313,2417.300265562524,1704.2256004181472,1215.3381617522173,651.972616858302,428.83794804832723,9254.539662074647,9442.83500651209,10910.591556420783,9899.008024637456,7568.975446050084,6560.215950922458,5128.230441979715,4148.261664766433,3015.3957569784034,2554.4180716280243,9113.179043361917,2170.633756657713,1646.650109129656,1124.410181291787,639.9719830298691,420.944793357422,83598.26144879845,72643.42478810213,6002.610823466447,6417.674592639518,156241.68623690057,12420.285416105966,0.07949405638949504,0.07180305809520782,0.08834487926966011
34,38,,5,Province 5,51,Gulmi,524 5 51 3 002,Resunga Nagarpalika,Tamghas Hospital,10,Health Facility,18,Designated Hospital at Province,1,,079-540024,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,28.06831,83.24872,38,5,666016.611293054,3104111.5646401425,Resunga Nagarpalika,721936.3103843858,3106770.136174867,1816.7167628630996,2164.5052741784602,2378.583883918822,2062.081508692354,1665.7312968596816,1395.4543812926859,1135.9576998529956,868.0470937490463,637.9687752900645,553.8438346954063,1773.1467188298702,502.9061250593513,356.24596578860655,272.7741761102807,147.76523400424048,97.19324999826495,1990.7562917601317,2133.301382334903,2551.7675417885184,2395.151454400271,1791.3220072109252,1523.3572117350996,1153.6491219205782,926.1228258442134,618.1189336129464,532.9308571801521,1835.775108376518,455.07114690262824,357.937507186085,254.1942231755238,145.7671076359693,95.87905144854449,18761.101772513008,16012.20521832013,1308.8490363487508,1376.884750960744,34773.30699083314,2685.733787309495,0.07723550101281716,0.06976397507028892,0.08598970174235598
35,39,,5,Province 5,48,Rupandehi,524 5 48 2 001,Butwal Upamahanagarpalika,Lumbini Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,071-540200,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.69775,83.46417,39,5,666016.611293054,3104111.5646401425,Butwal Upamahanagarpalika,739953.6610240263,3065132.5712893186,48266.6100180028,49640.52954606572,54495.4482414783,45359.37022454478,38702.85096206376,33759.24897922017,27839.12229832611,23793.122429459472,18846.061117890175,16208.836429636169,51020.67009992339,14090.814292118885,11719.30644100369,8530.234786071756,5257.139993864897,3457.9077200017346,50368.881139592035,46265.78406395507,46190.7011261452,41306.78966923151,38747.45975827542,33853.802782155224,29109.241273769177,24599.55532748939,19424.925770219066,16516.150735828967,50614.351040676935,12999.109669787285,10738.287657800887,7467.631940328516,5100.653215869184,3354.980223144157,436658.305394268,402720.66356166906,39660.66270693003,43055.40323306096,839378.9689559371,82716.065939991,0.09854436315324591,0.09082768429451853,0.10691133365811968
36,40,,5,Province 5,48,Rupandehi,524 5 48 2 001,Butwal Upamahanagarpalika,Lumbini Zonal Hospital,10,Health Facility,18,Designated Hospital at Province,1,,071-540200,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.6977,83.46437,40,5,666016.611293054,3104111.5646401425,Butwal Upamahanagarpalika,739953.6610240263,3065132.5712893186,652.6976334843785,661.7563315927982,741.2604049379006,613.9028713046573,528.6136956140399,461.5598674074281,381.199699021643,334.46163656096905,264.4974325299263,230.74711532890797,700.1040771491826,190.89660613203887,162.23878712800797,113.81052645109594,71.11198911000974,46.774233016651124,678.6107684806921,631.4407914890908,621.1671528080478,551.4256608448923,531.4287270028144,477.78097108216025,411.3942733933218,358.5150456430856,280.7259700780269,241.94879021204542,683.3774576424621,182.23255344526842,158.01768635341432,106.89923381165136,75.44768270559143,49.62609088601312,6040.038855878578,5502.935273285257,572.2232472019386,584.8321418378036,11542.974129163835,1157.0553890397423,0.10023893115348761,0.09473833875174692,0.1062763984662786
37,41,,5,Province 5,46,Palpa,524 5 46 3 001,Tansen Nagarpalika,Palpa District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.86621,83.54193,41,5,666016.611293054,3104111.5646401425,Tansen Nagarpalika,748166.9798387691,3084981.4755975143,13089.525089500006,13462.105741028674,14295.514757607598,12091.451434792485,10293.77136563044,8744.042730516521,7511.588658841094,6125.3187475744635,4883.363400978618,4171.594771658536,14154.88381543709,4035.698348708567,3241.850041608326,2554.0808077070396,1520.0095878303691,999.7931943884178,13642.368058590684,12919.064087917563,12924.27789534349,11207.40658514807,9816.278814063175,8508.318250705022,7081.032251667697,5877.384605545551,4744.159144854988,4003.1622577005764,14173.686850837432,3296.6604272209806,2658.873523307324,2049.1028826370602,1274.274237245234,838.1603098466003,115014.21018263145,108085.06740430824,10117.071380257199,12351.43198024272,223099.2775869397,22468.50336049992,0.10071078491836064,0.08796366435236366,0.11427510087069064
38,43,,4,Gandaki Province,44,Myagdi,524 4 44 3 001,Beni Nagarpalika,Myagdi District Hospital,12,Other Facilities,19,District Level Hospital,0,,069-520525,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.35067,83.56662,43,4,798892.1327058349,3146247.9190305537,Beni Nagarpalika,748346.8915720576,3138893.878912018,4528.257009591209,4391.070727789804,5163.453077958722,4327.278635153896,3724.5709843902296,3477.9439828565082,2775.722804144636,2284.5215621636016,1777.08359704959,1432.8886308462024,5509.94482731825,1357.5566916417156,833.3491328355449,446.8832916988613,219.550222326543,144.41015244989467,4351.014512082707,4191.045188093878,6063.917730999005,6535.550226507912,4847.472921824956,4364.9632469348435,3411.162407509357,2596.6774043433834,1971.146809990867,1670.0427278367933,5191.364540653391,1273.387488727858,751.8896325008827,403.8176586630725,212.28312994677253,139.63030132036965,47975.36592793604,37866.228320623995,2781.0082111589554,3001.7494909525594,85841.59424856004,5782.757702111515,0.06736545089513547,0.057967420516110646,0.07927247111953964
39,44,,4,Gandaki Province,43,Baglung,524 4 43 3 003,Baglung Nagarpalika,Dhaulagiri Zonal Hospital,12,Health Facility,6,Hub Hospital,0,,068-520188,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.26864,83.60035,44,4,798892.1327058349,3146247.9190305537,Baglung Nagarpalika,754715.0062838857,3127223.524749898,6481.958729770267,6799.967774809105,6755.405687065329,5908.021695512347,4553.523109132191,4136.77364173159,3504.5541700207395,2846.71489031706,2182.1801480753347,1785.7613135860302,7278.343992863316,1733.1685769715696,1176.4575485367677,744.3595401790371,387.653973992019,254.98117099796946,6706.739904174814,6639.483908945462,7165.60717248451,6105.1990825687535,4849.010616901098,4401.115975513589,3617.9099380256375,2961.586213450297,2386.6628397906316,1945.998075981217,7149.746839893982,1669.3086723182932,1177.9070863490924,742.1897975059546,426.23840416124585,280.3604469816855,58225.06497504626,50047.867233790406,4296.004407316272,4296.620810677363,108272.93220883668,8592.625217993635,0.0793607879891919,0.07378273273129754,0.08585022795489772
40,45,,4,Gandaki Province,43,Baglung,524 4 43 3 003,Baglung Nagarpalika,Dhaulagiri Zonal Hospital,10,Health Facility,18,Designated Hospital at Province,1,Dr.Shailendra Pokhrel,9851176425,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,28.26823,83.60075,45,4,798892.1327058349,3146247.9190305537,Baglung Nagarpalika,754715.0062838857,3127223.524749898,14.054867923259735,16.559253305196762,16.294109523296356,14.289028227329254,10.956952691078186,10.001680418848991,8.504529774188995,6.923310786485672,5.319971814751625,4.3423003032803535,17.863401293754578,4.214719854295254,2.882505852729082,1.8233968988060951,0.9474006667733192,0.623157118447125,16.38191246986389,16.15539014339447,17.167508721351624,14.473491102457047,11.56680166721344,10.545253992080688,8.731373772025108,7.151893451809883,5.839460626244545,4.738321423530579,17.529219955205917,4.072179354727268,2.883848085999489,1.8124483190476894,1.0444145631045103,0.6869689170271158,140.78048656508327,121.54571852926165,10.499859239906073,10.491180391050875,262.3262050943449,20.991039630956948,0.08001884380330046,0.07458320038588555,0.08631468486094938
41,46,,4,Gandaki Province,42,Parbat,524 4 42 3 001,Kushma Nagarpalika,Parbat District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.21175,83.67557,46,4,798892.1327058349,3146247.9190305537,Kushma Nagarpalika,765376.9161939237,3125826.3376478404,5560.480676655774,5850.029779876117,6165.886586262961,5303.696544295177,4265.645541871723,3727.1756067426177,3101.1950992823695,2495.3634711664636,1931.0656608307036,1588.0747902083094,6339.038927221089,1677.3955258897622,1038.8415749850683,654.6586075478408,338.6907465943041,222.7753758482104,5868.0646775146015,5804.851630143588,6938.123491346487,6226.980557810282,4831.913957303506,4273.201085297391,3363.7502976861433,2771.468070116127,2028.4940006131947,1756.6691904265317,6279.339058490237,1516.1597446225642,1007.983915609293,633.1007539471757,360.04995490468355,236.82466958281293,53896.975055414616,44699.53383862272,3754.1190386665294,3932.3618308651858,98596.50889403734,7686.480869531715,0.07795895570493731,0.06965361293109124,0.08797321791010314
42,47,,4,Gandaki Province,45,Mustang,524 4 45 4 004,Gharapjhong Gaunpalika,Mustang District Hospital,12,Other Facilities,19,District Level Hospital,0,,069-440291,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.78531,83.72948,47,4,798892.1327058349,3146247.9190305537,Gharapjhong Gaunpalika,766194.6631010999,3184628.535644028,288.7822445805032,281.04976423749395,287.9957212116169,258.32488736067535,204.63245238857417,179.3716463212004,147.98418621721066,119.04038992282585,83.35150787827934,67.87706549942868,359.149543532043,65.9926133386789,41.62138826597038,22.878932633864224,9.663495925082998,6.356208570977458,299.23493887252334,276.83801443491757,344.9082785877108,321.38753546870066,237.9947598478393,221.62199012253222,173.6318401914741,143.87527722994855,105.3412819529276,87.84249818713306,347.420818857172,66.38388599615246,44.24020430224709,25.98327442889945,12.864674119669303,8.461803986095106,2718.0310765859426,2135.289803303922,157.9338428330634,146.51263873457395,4853.320879889865,304.44648156763736,0.06272951842709112,0.05810597391382314,0.06861487302935451
43,48,,4,Gandaki Province,41,Syangja,524 4 41 3 001,Putalibazar Nagarpalika,Syangja District Hospital,12,Other Facilities,19,District Level Hospital,0,,063-420239,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.10505,83.8739,48,4,798892.1327058349,3146247.9190305537,Putalibazar Nagarpalika,784250.4479282512,3111491.9881626233,8357.589248832315,7663.87288717553,7829.629599612206,7095.706072932109,6040.866374758072,5132.170268723043,4394.252477903385,3666.1028317436576,2818.823873993475,2355.830176473479,9733.276477029081,2506.921809070627,1952.30317383504,1617.658323574753,775.2321545305749,509.9124604833487,8691.127505192999,7781.487403340172,8093.536337172613,7227.253903888632,5854.289426526753,5162.888709598687,4086.5355259545613,3322.1761363329133,2643.34199685161,2236.143099716748,9739.337394596543,1790.8893013729248,1517.3259716699831,1032.1359491449548,620.4494042720762,408.10372121739783,70207.02178684957,64092.55896183838,5368.904347677337,7362.027921494344,134299.58074868793,12730.93226917168,0.09479502615123434,0.07647246971930353,0.11486556381494768
44,51,,4,Gandaki Province,39,Kaski,524 4 39 1 001,Pokhara Lekhnath Mahanagarpalika,Pokhara Health Science Academy,12,Health Facility,6,Hub Hospital,0,,061-522674,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.21347,83.99631,51,4,798892.1327058349,3146247.9190305537,Pokhara Lekhnath Mahanagarpalika,793424.8984501932,3124142.010050073,18952.42502416484,18636.88090676436,20260.234671986604,17303.402089078998,14396.665682529056,12218.782086640851,10115.662869525215,7726.090580677861,7043.875459166149,5405.923736085046,22531.06198888355,7619.557215197165,3928.626132625159,2212.6468172324167,1102.7800415592656,725.3585901743436,19894.064333522678,18749.403067558742,24548.63165447871,23465.09793463393,18398.851124631532,16153.231719931791,12741.92387187334,10445.660215731928,6898.474001857205,6879.366188101332,22574.622587018923,6637.272640858904,3644.970477912717,2041.9111018486801,1256.8677079665986,826.7110720209625,195157.05969994797,151227.54886812606,14407.733000607861,15588.968796788347,346384.60856807407,29996.701797396207,0.08659940729295144,0.07382634798228466,0.10308286362812301
45,54,,4,Gandaki Province,47,Nawalparasi East,524 4 47 3 002,Kawasoti Nagarpalika,Nawalpur Hospital,12,Other Facilities,19,District Level Hospital,0,,078-540531,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.64556,84.1302,54,4,798892.1327058349,3146247.9190305537,Kawasoti Nagarpalika,808025.8343257909,3061414.805808139,12684.898476263508,13176.790411497,13835.68742699828,11673.35714047146,9767.851719215047,8502.910925119417,6989.066830460681,5645.776582127553,4470.973833928001,3718.0005774012534,12862.91253863927,3623.8260200050427,2889.5725428169244,2281.5589419177268,1344.9893386418698,884.6728841914737,13130.44776315568,11703.094903625082,12078.197119654622,10983.317155242898,9682.65513738105,7960.721419631969,6782.367293413263,5332.930744601064,4282.900531226536,3521.9111368899466,13175.078688854352,3090.846531264484,2276.210905390326,1698.6449495916022,1060.868335892097,697.7914894782734,107457.98410529325,101667.947713431,8824.362211616783,11024.619727573037,209125.93181872423,19848.98193918982,0.09491401552436562,0.08211918625767432,0.10843751620370924
46,55,,4,Gandaki Province,38,Manang,524 4 38 4 003,Chame Gaunpalika,Manang District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.55043,84.23828,55,4,798892.1327058349,3146247.9190305537,Chame Gaunpalika,818424.5830128893,3158888.290597117,58.30326087573485,53.23217355324596,50.176151136591216,48.90357142452558,42.415795176020765,36.67169178410404,29.746716222172836,25.35621025448927,19.72056816086115,16.25341831559126,67.63475749260397,15.701337392038113,12.757917335700768,10.187926398553827,4.877990849552589,3.208520712018071,60.06449184003577,53.921158872079104,54.35825409482641,55.514338483524625,45.163865614609676,40.916158394415106,31.830694499614765,26.662574616908387,20.26178859805077,17.853953275443928,65.85837203399569,14.660140035135555,11.462581365771257,8.067476390122465,4.408150734786432,2.899483339512699,513.9034821888326,436.8447462080694,41.49783186532841,46.73369268786337,950.748228396902,88.23152455319178,0.09280219717260245,0.0807502445567787,0.10698009554544141
47,56,,4,Gandaki Province,40,Tanahu,524 4 40 3 002,Byas Nagarpalika,Tanahun District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.97262,84.26516,56,4,798892.1327058349,3146247.9190305537,Byas Nagarpalika,823086.1750574318,3103019.654867678,11538.94394960301,11270.077502645086,11194.499212889466,9937.254743502941,8387.174637899268,7122.036830703961,6120.43968277052,5094.169900579611,3835.6382315664086,3160.993487498723,13248.173250388354,3540.7872517278884,2842.408401440247,2342.0859816064476,1088.0843824436597,715.6924674161564,11985.425898148213,10463.995761881582,11550.58281044336,10878.637371475343,8251.404691980686,7311.196669857018,5479.530541492859,4863.846337110037,3621.199333592318,3090.442218566546,12959.714082603343,2798.8166814614087,2125.6902986729983,1669.7537555325544,930.9072898054728,612.3089369299996,98593.45267955374,89899.51596507874,8137.476962402434,10529.058484634399,188492.9686446325,18666.535447036833,0.09903040724149781,0.08253567291989136,0.11712030227976297
48,58,,3,Bagmati Province,35,Chitawan,524 3 35 1 001,Bharatpur Mahanagarpalika,Bharatpur Hospital,12,Health Facility,6,Hub Hospital,0,,056-527959,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.65695,84.40728,58,3,941223.5822005651,3069647.391750021,Bharatpur Mahanagarpalika,833903.6539386128,3063333.0043888018,28859.59917819407,25844.119708536193,30124.105528663844,30992.117614309303,27941.277949622832,23872.040976544842,19329.13477130048,15750.500670052134,12057.533478733618,10793.10684489552,32148.455350184813,8540.671531405533,6638.123048019828,4871.848604205297,2381.6034925995045,1566.5105302971788,31378.965431829914,28677.20313899219,30545.123295169324,29191.055733752437,24720.14779542666,23599.640682047233,19090.978620137088,16613.896968254354,12796.80742978584,11492.918508920819,32645.987289319746,9118.796755487565,6849.389979911735,4896.467291746405,2498.543453113234,1643.4294844141114,285759.35185830866,252851.15009937092,25006.62696467305,23998.75720652734,538610.5019576796,49005.38417120039,0.09098482854136941,0.08750939138843083,0.0949125886795286
49,61,,4,Gandaki Province,36,Gorkha,524 4 36 3 002,Gorkha Nagarpalika,Gorkha District Hospital,12,Other Facilities,19,District Level Hospital,0,,064-420208,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.99491,84.62794,60,4,798892.1327058349,3146247.9190305537,Gorkha Nagarpalika,854081.8692642233,3100535.073616593,13730.611985267198,13138.068804204755,14449.513165909157,12101.967685782409,10311.282812956546,8910.703631362412,7441.194826654595,6468.388771280501,4800.718044157868,4028.9899464232585,16815.187539796752,4633.576560410627,2720.331575995049,1648.9377685684449,866.9230138516141,570.2225452355815,14739.64100600162,13638.39958513272,16802.037073270476,15731.42109753599,12228.956215714512,10791.56371524185,8389.42782621755,7621.2164372903935,5525.888436231966,4709.752543754206,16455.252765237994,4177.394069946167,2496.411759909708,1637.1816384863632,887.8850639630109,584.0108552740967,136416.44008920863,108906.00669258957,9782.883387579346,10439.991464061317,245322.4467817982,20222.874851640663,0.0824338543697466,0.07171337546399756,0.09586240264534186
50,61,,4,Gandaki Province,36,Gorkha,524 4 36 3 002,Gorkha Nagarpalika,Gorkha Hospital,10,Health Facility,18,Designated Hospital at Province,1,,064-420208,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.99464,84.62814,61,4,798892.1327058349,3146247.9190305537,Gorkha Nagarpalika,854081.8692642233,3100535.073616593,13730.611985267198,13138.068804204755,14449.513165909157,12101.967685782409,10311.282812956546,8910.703631362412,7441.194826654595,6468.388771280501,4800.718044157868,4028.9899464232585,16815.187539796752,4633.576560410627,2720.331575995049,1648.9377685684449,866.9230138516141,570.2225452355815,14739.64100600162,13638.39958513272,16802.037073270476,15731.42109753599,12228.956215714512,10791.56371524185,8389.42782621755,7621.2164372903935,5525.888436231966,4709.752543754206,16455.252765237994,4177.394069946167,2496.411759909708,1637.1816384863632,887.8850639630109,584.0108552740967,136416.44008920863,108906.00669258957,9782.883387579346,10439.991464061317,245322.4467817982,20222.874851640663,0.0824338543697466,0.07171337546399756,0.09586240264534186
